schema_version,dataset_revision,split_group_id,component_size,member_question_ids_json,shared_gold_filenames_json,normalized_question_hashes_json,answerable_count,impossible_count,assigned_split,split_seed,split_algorithm_version,component_sha256
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4b52f6678aac2151114f33012afb3bd665c18bb131dfb09f50403a7ca7fe7b75,1,"[""TRAIN_Q241""]","[""swg21282614.txt""]","[""14e84edf3f29dfcb75b5239f23f24e6170bae600326dfe8524694c7203cfea26""]",1,0,train,42,connected-component-lexicographic-milp-v1,406b423c9e804f7001eb231be8151c5eebb901ac3c713e6ab8ecf8552def0a8b
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4bb0dfb1373c25f2c34c510088298f8df184e93415ba80a39766f0c6ef035dfe,2,"[""DEV_Q112"",""DEV_Q206""]","[""swg21672071.txt""]","[""1337f68501aa70ae4798c9bc92504db0611a8401bd2c05ecc36708122d45301c"",""279b747f27867c4fd4a335ac61802f9d6458e52069e336d6ddda87617057d4de""]",2,0,test,42,connected-component-lexicographic-milp-v1,abfba259d4d2b7d3737d126b78d5b2fd36a426592fd1e989bae7e02eacf25a54
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4bd22c9454d02761d534f4ccce3d696761b56c82ce6818a1ef052f7dd7ff4761,1,"[""DEV_Q050""]","[""swg21991890.txt""]","[""a53e7a61a626a03d9336ef631676af983d5daf0393d1092fe6dc7a7d9437ae78""]",1,0,train,42,connected-component-lexicographic-milp-v1,ca602f58153f266216ab00bb4aec558a8dc67da0896ea645883dea49ed65dece
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4c54ed9cc15cdbb114e2f4a29511704be2b85d04c2506b8cc661a0135a91401b,1,"[""TRAIN_Q536""]",[],"[""6807ebcc62619f7b9e3bbf57f8f324cb4e87c734a6c55811749162a8a9317d1c""]",0,1,train,42,connected-component-lexicographic-milp-v1,f2f11e23b5917b20b328facb34877d2169d9ffb472c2cda4682ff4ae0c17ce59
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4d0340b590105efa77c889c2a9ee54e62d51dc4dde657c566c23a34a2e188316,1,"[""DEV_Q104""]",[],"[""c8fe65f04d014657f5059f2a8fd2af8617cdaf404802369c0c46a3cc35e4ca8b""]",0,1,train,42,connected-component-lexicographic-milp-v1,5e6776e51e476f2deb77a8e233def6319fa3d3bfa0d7197ff8881c00cdea4609
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4db285d16c61285b3e0400a9374c3ce3354e946e3a014bce5b1ab3aa0f772915,1,"[""DEV_Q057""]",[],"[""da29d85853513711b5b18298c57c9bc5f0cb0e72b46fa00bab069bdacca1167a""]",0,1,test,42,connected-component-lexicographic-milp-v1,89388c985fc12ba08792dae27b548f0a6424e75adc822c5d2f2e4ec294b96cae
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4ddae3f3ed36f6775cf13ff817a1d91ab5195fffb38a2911bf7baf58296b454b,2,"[""TRAIN_Q128"",""TRAIN_Q452""]","[""swg21680391.txt""]","[""b763a1c55c85e4ce575daf4e2c15fc2f4c6b76a8724fc724b7cb0a6226965a0d"",""e117db036f548f498e9618c1cac6da66520baaeeeab4dc4a67a9d259303c0cc2""]",2,0,test,42,connected-component-lexicographic-milp-v1,dff4c0e467ac9613c7a6a49de5c160050d5c4866bf1793fdadc914184b8a03d0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4dede33c4fbd831acee5d1dc4720605da3f3de0f9aec71f7d5124a8e6b72c2da,2,"[""DEV_Q040"",""TRAIN_Q134""]","[""swg21600618.txt""]","[""7f12bbfcd699a268018875ce5dc18b8136269b40097f8c5c064e0b85c631c993"",""f9a2365f33a58ab4f82cc25d6f26ab8e210cdd3ed57665ab0f2f1ac3e68bae7c""]",2,0,validation,42,connected-component-lexicographic-milp-v1,c96cceb726f61b69073bcc87cc2c71577a13722ef97daab29fa665832f086461
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4e02ee516917938d608f0e906e1420617fd07634082fd2bead630bb6a50f4a43,1,"[""TRAIN_Q099""]",[],"[""533180b3761c12159f2c3d7918e3f18fdf11cd3b0561ec45f27a58b69ec4f3db""]",0,1,train,42,connected-component-lexicographic-milp-v1,d431ab7a22b63f60005b0a9ef2b6ef17dcaca6054c75edf572a62faa025c0809
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4f91f132a695894fd17d4e80ed42aa726c29f6a991001f33e163eace97dd2d71,1,"[""TRAIN_Q231""]","[""swg21675858.txt""]","[""b41c4b53196385c5e24850fb3a21abf6e513aa32ee786f438d0dcfa9b0480552""]",1,0,train,42,connected-component-lexicographic-milp-v1,2eb9d0d47e070cdc0d9722a84a95dfc157a093745ff07efbfc7cc917da5245aa
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4fa09c03514cc40c4bfbe414d4bf62ce07d42c6534b9164fd4e32fe135d146d8,1,"[""TRAIN_Q525""]","[""swg21700308.txt""]","[""62ce6bcb88ac52520ce51b7e6cbf0cfff2fc939f4313a77b6d4fd9aafb02e3f0""]",1,0,train,42,connected-component-lexicographic-milp-v1,b6701a1caca1161851c2273f89eae10090085a2fe49b10d7a54dd3efeea50410
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4fb2d426045ab2828c6e8b6d5b49526d8995a9b36e87a3b234400c368d8a1715,1,"[""TRAIN_Q523""]","[""swg21971127.txt""]","[""eda29135c4bd7839441f73d459efc1de59b109ea31eabf1e0b8cefeace0c14ec""]",1,0,train,42,connected-component-lexicographic-milp-v1,d4a86c91ca700a1a54de1be474ebc16b058e173ebd7c5e4f363b77e92cba8db9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:4fcbf4d50d3b306e84eca3553ed2a3ca8b5260725c8529b06fe575f79e2d6769,1,"[""TRAIN_Q547""]","[""swg21968518.txt""]","[""8016fd4a3288227df069fe7ad30b1f7471aae37c313c3e42338c311d92d8454e""]",1,0,train,42,connected-component-lexicographic-milp-v1,1cf8fcdc3fd4a3e568709eebfe0fea2e72a2e76ebe834385c1ff194b0c72c231
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:501b9312c9b449e21fba18ca10e7a07396c3725e733fc833f31e028a71a050a0,1,"[""DEV_Q002""]","[""swg21978390.txt""]","[""cbafdc4acada838dd2a8d26f63e451231e55a5380e3000c53c6b59341c2bb296""]",1,0,train,42,connected-component-lexicographic-milp-v1,082186f137c2271335ba2270f7fb6a1951a7f5a42bfd27639f0331678e469563
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:502874e5feac59dda4fbf9e18b08fb1bd85e958fce2e96d336752154666a177f,1,"[""TRAIN_Q530""]",[],"[""14b59ee14bc8da5f2fe8c3e834b6b0b70a31da8e291f4138e9980ead1c730f34""]",0,1,test,42,connected-component-lexicographic-milp-v1,b270db04fde2b3fd6d56fd0e432b03008033c501aa37ac6bc20f162f95c8ec12
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:509812d34c52d9dbf416c117beebd5411758293415016cfe97838e0d9c6618bb,1,"[""TRAIN_Q133""]",[],"[""eb82d42fd7ffcab77530e94d9cc966034dedc5f691e826b6ad602dbdd4106087""]",0,1,test,42,connected-component-lexicographic-milp-v1,8b7ce5e7d3970ee1907911ad82d7887d74adef80eeddb38867a02b54ca8f9d8d
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:50b95c49a5aed379963422b8819d4ba86a30ac8d1703e473eb5a3b4b6c48b3d1,1,"[""TRAIN_Q159""]","[""swg22002444.txt""]","[""4d8724cf3ef487bdda2a12d8f66387340b8b44fac8edce0966c09b443822a96f""]",1,0,train,42,connected-component-lexicographic-milp-v1,429b1742b7357ac197df6b260f27d6cfe25dd3d42ddcf931cc71b34b60a33d37
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:50c5461cce8db660d55eb0714d60b6382b40bc5a98327dc7170a1e5854ad7e94,1,"[""TRAIN_Q303""]","[""swg21480755.txt""]","[""461d7101309bdb21845fc504831df2f7977cdb3d5ce178f3864f7ee9c6aef168""]",1,0,train,42,connected-component-lexicographic-milp-v1,a571f063db65396e49e7372350e6b372ff4501e4d5c24bb306efb61f426d7d4b
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:51925f954d1b9013e3d49361e385c3f02f4d5aaf82973b0c063a49c907d8bc14,2,"[""DEV_Q165"",""TRAIN_Q160""]","[""swg1PI19804.txt""]","[""76b81c2b04396e8c85635f024b3dd4c105e58ec197b1046d7bcd5c8d3911ab99""]",1,1,train,42,connected-component-lexicographic-milp-v1,0d5e151928bcc8413ad2d197400e458d4792e54d9d2d4d12a739dd08560f9f12
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:519f4f154a57d314c5a3314269635505ce6149f3cc0496a8a32ed2fb5c13324f,1,"[""TRAIN_Q395""]","[""swg27036410.txt""]","[""b7af31f5183aba49265256cde03677ef37275fb3a56013a64413b3829f0afdf8""]",1,0,train,42,connected-component-lexicographic-milp-v1,7be942c2a8edacc64591c26b70976d8024d054daffd3dd7789e443e1fb26da68
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:525b35001e8d831fc23bd75e1b5a54152b5329466864f47410bc0a77fc6364a4,1,"[""TRAIN_Q019""]","[""swg22001418.txt""]","[""d5db28d3ca69a405721ec84a34171805ccb53a12f299f2dacd4306ae3365939a""]",1,0,train,42,connected-component-lexicographic-milp-v1,e549181f739352f7ceab9bf901833e16b34f45bcbee4a2dc4bcfb5bf2ca6c49a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:52ba1de0e94d53a6882f77b7f7e75c6479894e5aa68b182d67a5621fed0c95d7,1,"[""TRAIN_Q590""]","[""swg21960133.txt""]","[""b213c56e3477cd5e032dd6fbee6ec1d630354a0f1ba492f843b85a98393ae3af""]",1,0,train,42,connected-component-lexicographic-milp-v1,3a3f753b1be1f3d8038697a257f599ae782ed04bbd79684879f5d78a6b460fc9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:52e6faa75104a78c3baf5c3f672dd127ee40c47119c57af550e3ed2a4f3e8f38,1,"[""TRAIN_Q457""]","[""swg21509634.txt""]","[""dc6a6ade84df2dd9b3e96d666d451f6c33f19e1319d4a150ea5b25378997c6df""]",1,0,train,42,connected-component-lexicographic-milp-v1,db5cbedfe68f7702869915e499579004a1fd3634d88ae6f578dcaad95cbe06a3
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:53250dbfe3b62d8423b4a123df19753ba56ad7329b2a99058d765c2228dd251a,1,"[""DEV_Q135""]",[],"[""edd7d311ac43187b313aa22374a4b2c8ef39db40a95163c0554acf9346c63b4c""]",0,1,train,42,connected-component-lexicographic-milp-v1,d9b2bde9d0cec5eb0330eafb2a22e45812e12f952153ce4ba1b2dc77bc66adf5
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5414e999a681c7c5fb934762ece63e6a9c08e9f45e8d8a66b66ec3ec5c00d7ad,1,"[""TRAIN_Q491""]",[],"[""e7b56b35879cfc1847b1a21f6a31adbd1b6c15c1813fa3d26936e57427f18496""]",0,1,train,42,connected-component-lexicographic-milp-v1,c930d781b2ff763c4b5c50d40bf7d5c53ec377b0ba5c32e8f432dfe21a3f5d76
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5442321fcf75296fc0372fb439f3d3e9f51c15458acb327cc9ac3bad1a7d0459,1,"[""TRAIN_Q270""]","[""swg27046675.txt""]","[""8c1aa84e142c4523d83ec77ef541d1d9fb4cce7b1978339ed3bc6757b8079dad""]",1,0,train,42,connected-component-lexicographic-milp-v1,af712acb8ea03b05712f2df40941c801ab7206460384af15f259b3e2b09b30c5
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5444ad1773115929179b518b0ff8e3748121968575a659fc2f81e21d2e4ba7fe,1,"[""TRAIN_Q061""]",[],"[""c5fdabfd1b1be649c3e938617b76d5532330368b4aa9a1330e7e475462148f91""]",0,1,train,42,connected-component-lexicographic-milp-v1,21958887904b993b43c817d3f708389fc509f1510d4ca6b6f60edef588c38d7a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:547f464393b7077a9d6d39e903bb17bb2d1d8ab56aa58f4b98958dc121898ebb,1,"[""DEV_Q041""]",[],"[""70099dd67c19d6c07f372b5b38dba3efac2727da818977c9c1de873f64cfa9f3""]",0,1,train,42,connected-component-lexicographic-milp-v1,2953cc02ca6d7139bcd879d36f4cc8e9266478e52514ee1c8a142ec50eed5d3f
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:54efaafbb709d909728462f8653f8be9661f3eaafca47f71cc8901d098688b7f,1,"[""DEV_Q133""]",[],"[""de6ac21c9935ae2afd696c2fc088fcda61e44cc0bab955876430ccfba1bc8ace""]",0,1,train,42,connected-component-lexicographic-milp-v1,7b5db54be7a29d96c4f40a417d094fa28728d1d15c87f26a251cfea81ecea7d8
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:55501c10cd7fbb673b173603ffbd3694353b55f0072c8f785f02dfd8bc479709,1,"[""TRAIN_Q329""]",[],"[""6e6a3393274c819e1950ec7df989e6c79d840fe828f159f5f34481bcd0d8a397""]",0,1,train,42,connected-component-lexicographic-milp-v1,f5e42efb87643f30fba9a4070daec8e99f36e4a7762ac504c4a491eacfcfefe0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5561b66e40275fb8fd73cdcfe25d148924220216ee70e5f659af405a316f5d02,1,"[""TRAIN_Q265""]",[],"[""518d5924dbf78b491dc92ab0106d96eff35528792850b5f44fdce74dcecc43c6""]",0,1,test,42,connected-component-lexicographic-milp-v1,fab4af042c4a94209a36b79345cf7a20c451971f18b424c9060693589a9c5706
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5589ccfe6c13ac0834d010d3ba89031c9faf01eef5e8b42b116d91260e4ae2e9,2,"[""DEV_Q226"",""TRAIN_Q341""]","[""swg21157005.txt""]","[""72ab8c6a2ae5ac784c6193a205f0518f28bba11320cfc8fb010b0e69f358903d""]",1,1,train,42,connected-component-lexicographic-milp-v1,cfc0abd204445489724f1652eef2a0c20b486886e2f4583fabf56af1a9229bd0
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:558f41d927159f6b1e110ddd0556fdc19f672a77ed44667c2b43542bc74cb83d,1,"[""TRAIN_Q002""]",[],"[""0b135bb341a8e8e58f72becd3c7b7a31e58db1c9392fad3dcbe27f32424b450b""]",0,1,test,42,connected-component-lexicographic-milp-v1,44151839841491df9b934acc99edef552b3bd6a1161429908c280313ea3d3884
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:55a7c2e02ab9d535f18a132868d599d6a37faecda0a3bdc127cb649f819a8b90,1,"[""TRAIN_Q442""]","[""swg21959412.txt""]","[""27e9e07fb2a5f3d99b83de1d0d5375f139c78b608bd985bbdd3a33077243829d""]",1,0,train,42,connected-component-lexicographic-milp-v1,9e2437611add44aae744aab65a59471cfb12394472d6fcbdccc0736b7a372ff9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:55cd2ba1fc7d0a26de261da57d2fcd64c7c1ccbb154b218373ae8d02fe6f1bf7,1,"[""TRAIN_Q035""]",[],"[""79118d51098e1535fef6d8a962b1069109c9f85eff36124687dcd47d05e868d4""]",0,1,train,42,connected-component-lexicographic-milp-v1,fe2e6849d61f141a6df197feff6f8e7b416328485dd9423d7e7c562edcf9c789
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:572bf0468c73c7945e52357794685946e1d6aa9a2b2e09eca76937a3435db76d,1,"[""DEV_Q066""]","[""swg22000947.txt""]","[""c059e8daad9bb9dc1d5351e9bb8e7154ebddc836ddae9badaaaf8b17dca8e384""]",1,0,train,42,connected-component-lexicographic-milp-v1,d44e56b3748192c41426d830b3f52b002703452e930470db2f35081cab3a8d76
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:574a84a619633893cca0c36f8930f60dba35cd10fc51982caad5af3fc1f10a8c,2,"[""TRAIN_Q053"",""TRAIN_Q055""]","[""swg21502037.txt""]","[""2b4dcb033b5be9e063aacb2447cb93283010b2eb926c4b7127629f2c49bb8fb3"",""ca14338874a9cf89c1bbc2bc372bebef705d8d3714d956622e74b5d2e02faa5a""]",2,0,test,42,connected-component-lexicographic-milp-v1,61cfa31f590d2a3b5926f34bbc8110b2ec0d323d6bdd1b6929040fe5e6b906d4
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:575af6b5a67b2929b4e5ae5981a5299b8bcb8256488a89d2d5c658db3956926d,1,"[""DEV_Q241""]",[],"[""46a8565c1e9c5e1d93ef0706a02c5237897a3299aba0af9c9804c2f779a35aec""]",0,1,train,42,connected-component-lexicographic-milp-v1,973aea0b3ceeec48fcee38db611e7df50e71451ed993fff80d607fa4955147ee
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5775f9bfb0d16a8daf54364585b5031bc4ee7316b6a007659c1812ee1a5b0734,1,"[""DEV_Q166""]",[],"[""25374605acf5e355e88b91deaad8aecb2dcb9339e914e087c0086cb980c35015""]",0,1,train,42,connected-component-lexicographic-milp-v1,c166d5c3b0c131911b8db2b3c5cce10d437ed17704d613755f3d34a63a227663
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:57ed676aca871ed97d14f63e459fc426cca3bbec4a42b44dcfd6dc93cff42ef8,1,"[""TRAIN_Q416""]","[""swg21984301.txt""]","[""87b0662b4a0b55cd9e6cba18cb807af2de14196e62f86baf3fa6672f8a1701b4""]",1,0,train,42,connected-component-lexicographic-milp-v1,af1615901a7640a1d4f323b64a0fa63caef48e0bdafe765e1c2050958d0d7acd
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:586993d826caabe4fea8b09806ba8bd6df2786e39ab0a8343edcc71f09ea3af9,3,"[""DEV_Q171"",""TRAIN_Q072"",""TRAIN_Q150""]","[""swg1PI34677.txt""]","[""83c9ba60dc5efc6e131a0d6c2bd698cef09ceb16cf5bea32c8dc1d4b86daeef9"",""95be2e74c52db8ea05c81b68572477adabba7dad19c12a3d7087d748b198db7f"",""c077518effc89e6163a46643db571c03b89c9765ebc028c6a61a0e0cdddb981f""]",3,0,train,42,connected-component-lexicographic-milp-v1,ef7b4d1d375fb8dc9b01d4e2afa2109da8aa618093251bdd7d348a6d3d58224f
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:586cfd8c548751b550946dee7b40c13165629b7d314abed8a996b41f5c29da3b,1,"[""TRAIN_Q343""]","[""swg22010419.txt""]","[""841991aa98ac76b676c58205090ce3a98873ae26f32d363a93f44cea4a8b8f46""]",1,0,train,42,connected-component-lexicographic-milp-v1,114b5a31a73ddbd3580d9d3f28b0e87e633bcb3ea6d995979a6231f43e27a778
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:59962ce21c53d17188a03e782e549ad7cbe63d8ec1c29caa2de6f46b11b856de,1,"[""DEV_Q250""]",[],"[""a0bdb28520dad7cafb5962c53e54499eb693d55fdd73d44f9582e1874405471b""]",0,1,train,42,connected-component-lexicographic-milp-v1,d105cc2a7121135c714e323a383d9b7222d4fdfec8cf69a046451b00e62d9ccd
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:59d5672987729a118b0fb7ee2d136b18ed949530cc9617e418b3859a56ad3ddd,1,"[""DEV_Q016""]","[""swg21502095.txt""]","[""8235196f829b17b9be866ff846c168ebd42dfb67378d5d2c971b9a8e81fad2b2""]",1,0,train,42,connected-component-lexicographic-milp-v1,d485a7460cf293bfaae624c94acc77c898bdc43e4252fea08b9cb1e596b67c25
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:59ebdaabd16dc8cf3a68719c1ba69777949074308f9b3da1114851c574af15c8,1,"[""TRAIN_Q524""]","[""swg21647026.txt""]","[""81d567b3c6801fecb89952af6829084b87d118b440b2b97859acbf8ea32e22fc""]",1,0,train,42,connected-component-lexicographic-milp-v1,132bc2ea5a74e2f086500a58ee92d38f54ef8f2b724cd2696cb51a6278a50d62
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:59f7b6d5e70cbe87f4fe087f00741ad2f115980f74d81372163149b0f3c23a14,1,"[""TRAIN_Q495""]","[""swg21995397.txt""]","[""11f9af48b787be520efbb991dd3653d5df0d8b10eb7a6a5789af09b3513caed1""]",1,0,train,42,connected-component-lexicographic-milp-v1,8271757bf4fc4893e8d667cedaed3a014a8f291513959ba79fb3d7651ef2591a
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5a06e31d7f89314f9a4e85d36d69eb5733d217e7a3dec85d8b71a974021ae741,1,"[""DEV_Q296""]","[""swg21663414.txt""]","[""a74109ccb723a65905e0f8aaca09edbe876a15222920ca62e7c3f0ded4780905""]",1,0,train,42,connected-component-lexicographic-milp-v1,115d598e4abcbe534362ff83dbddba714875aa0da3ec5c9a6179e1379b39b469
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5b58336cbea64ca6a7535cc5f749f045302ecb41d70f23821cacde9f907dd4df,1,"[""TRAIN_Q142""]",[],"[""511a9f9cff55dd302d5019f506712eabe9bf0eb0e620c63eefc476f8b0cd1bb9""]",0,1,train,42,connected-component-lexicographic-milp-v1,14e9965211a85e98f1a5b417ff50fbe99102d55abce43f2b7f59c8e885a55dd5
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5b984851618b0f6577753e925f80eb046f005892579b65e2f369579e153de74b,1,"[""TRAIN_Q153""]",[],"[""9f9225d17726d73c93af6b41214b78f71a20ab2d09d690a0268cbc46723b877b""]",0,1,train,42,connected-component-lexicographic-milp-v1,39a0a700adf45655ebc54beaa3d33953ee0a2dd42024d8847b504c619e82cacd
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5bb13c0f6173d026b551aeb7eab2e56f2f2a50290c39daf058ceb496a68639f5,1,"[""TRAIN_Q384""]","[""swg21978407.txt""]","[""7d5057763c691a79135f9fe5f095e49fd73f112a2acbd7a9b83f8f209a26985a""]",1,0,train,42,connected-component-lexicographic-milp-v1,8e9a5f85d24f5e852da468ac2efc67126cd797d086ff20a4b61e0fc2f5a58753
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5c199c54a3cc148e4f86fd827c7e4adfcdc7f7391dfbaa29693522c32adfbf59,1,"[""DEV_Q204""]","[""swg21903101.txt""]","[""5371715d5e5ba209fddb19dec5cdbe690d772f2c595bdc9c9af0e1d5e2877080""]",1,0,train,42,connected-component-lexicographic-milp-v1,96abd9956aaae61c6123a6fbf304e41ffe38abdf46adb7d2af067c62351001e9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5c9c0c9198a4b839d594b22e8335ed3bba9740557ba1482343c4b6bd9c005e42,1,"[""DEV_Q279""]","[""swg21988939.txt""]","[""53bcd6c7e1dfb4c3dc9fe1de77f661150b92dfcb76f38478981ce42c56451e5a""]",1,0,train,42,connected-component-lexicographic-milp-v1,1c3878e06290d789605876b38ca8e5889ce64ea135a26ec20602d66019612d09
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5d07b2639f500b4921b1c3bd476dadf4f2da0355fb45da922ac3d73c8c836e99,1,"[""DEV_Q168""]",[],"[""2fe58c917d1fed4d74d1c3751e5bb510e42b120726d6a2b4ac971108cd7d9a32""]",0,1,train,42,connected-component-lexicographic-milp-v1,4e7b097c03016ed8bcd7ab4e21a3fcf4d5ddea62140b7a7290ff88e883806057
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5d5d3f1a205f1a01a08f82394c61a418ceb3bc558abc54fdd1de557bed471f91,2,"[""TRAIN_Q272"",""TRAIN_Q450""]","[""swg21662193.txt""]","[""170c763abd1b17e86b0e2363591a8b916397f3fb3cd0871733a256e0df78b728"",""d0ca99a46095776ff54170458023df5f7b5ac370ee5a44c7d8749523ff680e47""]",2,0,validation,42,connected-component-lexicographic-milp-v1,bbb6c1578572ec6af453958a4df8ba2b14ba48f38f061d1e6f08ad947ea82af9
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5d7269621280aa11b38105306585fa705229c79844c6a036eea554653e4c9cfe,2,"[""DEV_Q149"",""TRAIN_Q347""]","[""swg21974106.txt""]","[""56c3a798db155b4d332497e6cd776e32caa715e85a1b3a3f497cbcfb7d4ec734"",""5c9e9c14501a048eae1808304acc81e8f0643dcb74a3ef036e7921df337adcd4""]",2,0,validation,42,connected-component-lexicographic-milp-v1,5731ad7f31775bdcbe27672204051dd20ad8ec943517ec93ee40dbceca3bb022
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5d75fc5628e53db6b1956bee8ebfe566afc69a8d56366ca036d7b5d76f6c8613,1,"[""DEV_Q231""]",[],"[""6ba5143683291255cdc2039f5d2ead85ab99efa69b9530191f9b1b82f63422a3""]",0,1,test,42,connected-component-lexicographic-milp-v1,2e774a7794a30dee87c007e647c2f3f0eec0999faf6a4822f3c728cd65943a34
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5d7648b95238140c2677a3b46387843e47b08f445dc74d4b4b915f4376aca9de,2,"[""TRAIN_Q402"",""TRAIN_Q551""]","[""swg21063645.txt""]","[""cd941def70b165f0905180ef0630779229272fd920e437e5bf919c8fdd963b46""]",1,1,train,42,connected-component-lexicographic-milp-v1,e83f24a34548caa1d2f48b61c6820093324896d5ae92866b4ec8cd3b97ed0275
phase01-data-v1,0b5bbc84b7f07d6d09d063130e90b716d8d4a32a,techqa-group:5dc01d850adb985943070f3b16b38be473f297d043631ad6a93f34fa5979303a,1,"[""DEV_Q003""]",[],"[""e9cc560baf991e9e15dd262cd49c8b045d3240572fe296ada713f4855b4cc605""]",0,1,train,42,connected-component-lexicographic-milp-v1,23cf119f50a18c650851484a79695dd8814a7029e6165215ac2559c05ddfe68c
